User ID,Age,Gender,Location,Device Type,OS,Internet Speed,Time of Day,UI Theme,Font Size,Clicks,Time Spent (s),Scroll Depth (%),Navigation Pattern,Search Query,Session Duration (s),UI Components Used,Customization Choices,Feedback,Layout Preference,Navigation Style,Color Palette,Interaction Level,Component Density,Button Style,Icon Style,Loading Style,Error Style,Animation Level,Learning Style
730ac952-a3cd-4e65-b8ea-d7b412e76e06,53,m,Mauritius,mobile,macOS,Slow,day,Dark,LARGE,21,177,47,Feed → Post → Comments, dark mode ,661,"Chatbox, Menu, Slider",Theme: Minimalist,Good,,Gesture-based,High Contrast,High,Compact,Pill-shaped,Outlined,Spinner,text only,Moderate,Watch videos
37b19ef0-fed2-4ed9-a455-c70b6876e67f,43,f,Guatemala,Desktop,ios,,Day,System Default,,3,57,65,Feed → Post → Comments,Increase font size,622,Dropdown,Custom Font,Good,Card-based,Gesture-based,Pastel,,Spacious,Pill-shaped,Duotone,,Illustration,,One-on-one tutoring
805badf2-ed44-4e34-b3de-d7e2c889dcf6,23,Other, El Salvador!!,,Android,Medium,Night,Light,small,14,488,67,Dashboard → Settings,Change language,308,Menu,Custom Font,good,Grid,Hamburger Menu,Warm Tones,Custom,compact,Pill-shaped,Outlined,Spinner,Illustration,Subtle,Watch videos
e9837b1f-fcae-4a2c-9366-43f945114670,57,M,Palau,,Linux,Fast,,System Default,small,47,335,41,Home → Profile,Change language,823,Slider,High Contrast Mode,Bad,Single-column,Top Menu,Warm Tones,Custom,Compact,Pill-shaped,Filled,Skeleton,Toast,Subtle,Hands-on projects
378cd466-fe27-4e67-9dec-3be5bb499c2e,56,f,Burundi,,ios,,,light,,44,398,16,,Enable notifications,513,"Slider, Button, ",High Contrast Mode,Good,Card-based,Top Menu,BLUE DOMINANT,,compact,Square,Duotone,None,Toast,,Note-taking and summarizing
547023aa-b79a-4096-8880-78fec6fc0bc8,20,,French Southern Territories,,Unknown,Slow,Day,,,47,83,82,Feed → Post → Comments,Enable notifications,323,,Theme: Minimalist,good,List,Hamburger Menu,Pastel,Custom,compact,Floating,Hand-drawn,Skeleton,Modal,None,Interactive tutorials
e1a0299d-02d4-4db5-887e-bf03868218e4,18,M,Gibraltar,,ios,SLOW,Day,light,Large,2,552,44,,!!Change language!!,418,,Theme: Minimalist,good,List,Gesture-based,BLUE DOMINANT,High,Standard,Square,Duotone,Skeleton,Toast,Moderate,Watch videos
5defbbb6-a937-45d5-8dec-4efa446c0327,58,Other, Armenia!!,DESKTOP,Unknown,Fast,Night,,,9,585,78,Dashboard → Settings,Reduce animations,311,", Dropdown",Custom Font,good,List,Top Menu,BLUE DOMINANT,High,Spacious,Floating,Filled,Spinner,Toast,,
34bbbec6-866d-49bc-bf8a-7602b2f5e0de,43,Female,Mauritania,Desktop,Windows,Medium,Day,light,Small,11,513,100,,Increase font size,424,Slider,High Contrast Mode,good,Single-column,Gesture-based,High Contrast,High,compact,Floating,Hand-drawn,Skeleton,Text-only,Expressive,Interactive tutorials
71d59012-6d01-4dfd-bb19-ac12d8c95ea8,23,M,Jordan,,Linux,,Day,light,small,35,39,54,Cart → Checkout, dark mode ,320,"Dropdown, Sidebar",High Contrast Mode,good,List,Top Menu,Blue Dominant,Moderate,compact,Rounded,Hand-drawn,,Modal,Moderate,Problem-solving exercises
3ed587ad-15ec-4c3d-9835-d5165cd976a4,22,Female,Congo,Tablet,macOS,Fast,Day,light,Large,20,286,70,,Increase font size,1340,,High Contrast Mode,BAD,Card-based,top menu,Pastel,High,Compact,,filled,None,text only,Expressive,Watch videos
9af37e02-be38-4c3d-a6d1-f373861e7114,32,Other,Fiji,,iOS,Medium,Day,,small,128,403,87,Home → Profile,Change language,664,,High Contrast Mode,Bad,Card-based,Top Menu,Blue Dominant,Moderate,Compact,Pill-shaped,filled,Skeleton,Modal,Subtle,One-on-one tutoring
8e573708-1898-4ab4-b458-405b1ad014a5,36,Other,Jersey,Mobile,ios,Fast,day,light,small,22,15,85,Home → Profile,!!Change language!!,762,"Button, Menu, Dropdown",Theme: Minimalist,,,Hamburger Menu,BLUE DOMINANT,Moderate,Compact,Floating,Filled,Spinner,text only,Subtle,
e1862ae3-6750-4b9a-a814-e1abaafb1068,31,M,Guinea,Tablet,Android,Medium,NIGHT,Dark,Large,29,135,10,Feed → Post → Comments,Reduce animations,127,Dropdown,Theme: Minimalist,good,Card-based,top menu,High Contrast,High,Spacious,Rounded,Filled,Progress Bar,Text-only,Expressive,Live workshops or webinars
0151c5d4-ed92-4d08-b920-4d93b894626b,27,f,Oman,Tablet,iOS,SLOW,NIGHT,light,Medium,29,490,95,Dashboard → Settings, dark mode ,380,,Theme: Minimalist,good,Card-based,Tab Bar,Blue Dominant,High,Standard,Rounded,Hand-drawn,Skeleton,Toast,Subtle,Live workshops or webinars
a3fc91d2-c38f-4882-99dc-e07f4df55f8b,47,Female,Zimbabwe,DESKTOP,Unknown,Slow,Day,System Default,Small,37,585,92,Dashboard → Settings, dark mode ,612,Menu,Background: Blue,good,grid,Top Menu,Monochrome,Moderate,Compact,Rounded,Duotone,None,text only,Subtle,Problem-solving exercises
4a47c796-1d36-4c73-ac1b-a90287e4a79f,22,Other,Gabon,,iOS,SLOW,day,Dark,LARGE,30,547,99,Feed → Post → Comments,Enable notifications,429,,Theme: Minimalist,Good,,Hamburger Menu,High Contrast,Moderate,Compact,Rounded,Filled,Spinner,Toast,,Hands-on projects
8b068ffb-e9d4-4315-8e8b-1e7b42a91eae,22,,Netherlands Antilles,DESKTOP,ios,,NIGHT,,Small,47,341,56,Home → Profile,Enable notifications,1982,"Dropdown, Slider, ",  Theme:Minimalist  ,good,Grid,Tab Bar,Monochrome,High,Compact,,Outlined,Progress Bar,Modal,Moderate,Problem-solving exercises
0880288d-e385-4610-8249-31f2eafb8d4b,33,Female,Bangladesh,,macOS,Slow,Night,Dark,,25,286,15,Home → Profile,Dark mode,578,"Slider, button, Dropdown",Theme: Minimalist,BAD,Grid,Hamburger Menu,Monochrome,Moderate,Standard,Floating,filled,Progress Bar,Modal,Expressive,Flashcards and quizzes
d75de650-357d-4815-86aa-a48934e2ff7a,29,m,Mayotte,Mobile,Android,SLOW,Day,Dark,small,16,18,44,Cart → Checkout, dark mode ,886,"Chatbox, button",Theme: Minimalist,,Grid,Hamburger Menu,Blue Dominant,High,Compact,Floating,Duotone,Progress Bar,Toast,Expressive,Live workshops or webinars
bc1277e7-ebc6-4398-9c3b-02bb3737f0a0,60,m,Malta,,ios,Fast,,Dark,Small,14,103,57,Cart → Checkout,Reduce animations,450,Dropdown,High Contrast Mode,BAD,grid,Top Menu,Blue Dominant,Minimal,Compact,Pill-shaped,Duotone,,Illustration,,One-on-one tutoring
e16ed1a9-82e1-40fa-a3af-e8cc4f188b3f,56,,Tonga,Mobile,Windows,Fast,day,Dark,Medium,35,302,89,Dashboard → Settings,Change language,174,button,  Theme:Minimalist  ,BAD,Single-column,Hamburger Menu,Blue Dominant,High,Standard,Pill-shaped,Hand-drawn,Skeleton,text only,Moderate,Hands-on projects
b4610891-cb93-470a-a6af-696d6c90213c,59,F,Antarctica (the territory South of 60 deg S),,Unknown,,,Light,Large,31,313,21,Dashboard → Settings,Increase font size,695,,Background: Blue,Good,Single-column,Tab Bar,Warm Tones,High,Spacious,,Hand-drawn,None,Text-only,Moderate,Note-taking and summarizing
b7c07eb2-236c-4f40-9b46-277bfa99ead6,39,m, Solomon Islands!!,Mobile,Windows,SLOW,Day,,LARGE,50,137,46,Cart → Checkout,Dark mode,205,,Custom Font,BAD,Grid,Tab Bar,Warm Tones,Custom,Compact,Pill-shaped,Duotone,,Toast,None,Problem-solving exercises
ffff5746-da84-42bf-8903-46441c20e672,26,Female,United Arab Emirates,DESKTOP,Android,,Night,,Small,18,425,12,Feed → Post → Comments,Reduce animations,428,"Button, ",Theme: Minimalist,Good,Grid,Hamburger Menu,Blue Dominant,High,Spacious,Pill-shaped,Hand-drawn,Skeleton,text only,Moderate,Note-taking and summarizing
c2df83e5-1eb7-4e48-948b-49052468fb20,54,m,Luxembourg,Desktop,ios,,Day,Dark,small,47,168,97,Cart → Checkout,Increase font size,157,"Slider, Chatbox, Sidebar",High Contrast Mode,good,,Gesture-based,High Contrast,High,compact,Floating,Outlined,Progress Bar,text only,,Watch videos
9eee5209-77bd-47b0-9c22-b953cd6ec806,21,f,Portugal,,iOS,Fast,day,Light,small,35,134,88,Home → Profile,Enable notifications,144,,Background: Blue,,Single-column,Gesture-based,Monochrome,Moderate,Standard,Square,Duotone,Skeleton,Illustration,Expressive,Hands-on projects
4e0a1e9b-62de-4dc3-8587-7031e456974d,51,,Guam,,Android,Slow,,light,Large,39,309,53,Dashboard → Settings, dark mode ,724,"Sidebar, Chatbox, button",Custom Font,,List,Hamburger Menu,Pastel,Moderate,compact,Square,filled,,Text-only,Moderate,Reading PDF
505a2aa1-8546-4ae6-aa55-0a72b82f9c42,52,,Madagascar,,ios,Slow,NIGHT,Dark,Small,5,490,55,Dashboard → Settings,Enable notifications,329,,High Contrast Mode,Bad,Single-column,Top Menu,High Contrast,Minimal,compact,Rounded,Hand-drawn,Progress Bar,Text-only,,Live workshops or webinars
f0d27057-b872-4b40-a93f-a3854e0f545c,28,f,Grenada,mobile,macOS,Fast,Night,System Default,,34,106,4,Feed → Post → Comments,Enable notifications,345,Sidebar,  Theme:Minimalist  ,Good,,Tab Bar,High Contrast,,Compact,Rounded,Outlined,Skeleton,Toast,None,One-on-one tutoring
923320f2-aaae-4a3d-b964-128e62793754,-1,Other,Bahrain,,Unknown,SLOW,,System Default,,21,522,57,Dashboard → Settings,Increase font size,166,"Button, , Slider",High Contrast Mode,good,List,top menu,Blue Dominant,Custom,Standard,Floating,Filled,Progress Bar,Text-only,None,Note-taking and summarizing
f0eb3a8e-c263-4b88-875a-130c8c09fb3c,29,m,Guinea,Desktop,Linux,SLOW,Day,Light,LARGE,10,453,9,Cart → Checkout,Increase font size,618,"Menu, Button",High Contrast Mode,Good,List,top menu,BLUE DOMINANT,Minimal,Spacious,Pill-shaped,filled,None,text only,None,Watch videos
fccb6584-8761-49f5-85b1-35924261eeba,31,F,Guatemala,Mobile,Android,,NIGHT,System Default,Large,44,50,31,Cart → Checkout,Change language,420,"Sidebar, Dropdown, Menu",Custom Font,good,Single-column,Tab Bar,Monochrome,Minimal,Compact,Square,Filled,None,text only,None,Group discussions
c8076765-1fa5-4c57-9d15-786d299be749,44,, Iran!!,,macOS,Medium,Day,Light,small,37,1867,15,,Dark mode,120,"Sidebar, button, Dropdown",Theme: Minimalist,good,,Top Menu,High Contrast,High,compact,Square,Hand-drawn,Skeleton,text only,Moderate,Flashcards and quizzes
449ae364-347f-4cbd-8e7b-82b52cbece06,43,Other,Central African Republic,,iOS,,Night,Light,LARGE,8,266,57,Feed → Post → Comments,Reduce animations,540,button,Custom Font,good,Single-column,top menu,Blue Dominant,,Standard,Floating,Filled,None,Illustration,Subtle,
53629582-6910-4bd2-a679-651110ccbe2b,54,,Cameroon,,Linux,,NIGHT,,small,17,214,78,Dashboard → Settings,Increase font size,530,,High Contrast Mode,BAD,,Tab Bar,Blue Dominant,Custom,Standard,Square,filled,Skeleton,Toast,,Watch videos
092ca3d2-fee8-4f46-900d-15b1b5bba688,43,F,China,,Android,Medium,,System Default,,47,234,9,Dashboard → Settings,Increase font size,746,"button, Button",High Contrast Mode,Bad,List,Hamburger Menu,Blue Dominant,Moderate,Standard,Square,filled,None,Modal,Expressive,Hands-on projects
a9119429-4456-4ac1-af9e-adfac9f4952a,26,,Afghanistan,,ios,,Night,Light,Medium,8,179,39,Home → Profile,Enable notifications,261,,Background: Blue,good,grid,top menu,Pastel,Moderate,compact,Pill-shaped,Hand-drawn,,Text-only,Subtle,Live workshops or webinars
3c88f784-7166-450d-8071-c7a8b420b5de,77,f,Nepal,mobile,Windows,SLOW,NIGHT,System Default,,11,82,91,Dashboard → Settings, dark mode ,148,,High Contrast Mode,good,Grid,Tab Bar,Warm Tones,Moderate,Compact,,Filled,Skeleton,text only,None,Hands-on projects
d19ed644-c491-40d4-895c-7827f9e4e209,35,F,Philippines,,Unknown,Medium,NIGHT,System Default,,41,387,31,,Change language,301,"Menu, Button, Chatbox",  Theme:Minimalist  ,,Single-column,Top Menu,Warm Tones,Minimal,compact,Floating,Outlined,Spinner,text only,,Interactive tutorials
d9c23d41-6a44-4f30-bf99-d0d8e7511baf,31,,Austria,Tablet,iOS,Slow,,System Default,,22,162,16,Dashboard → Settings,Enable notifications,711,,Theme: Minimalist,Good,,top menu,Blue Dominant,Minimal,Compact,Square,Duotone,None,Text-only,None,Reading PDF
83b5826f-6e9c-4322-a3c6-ec922bf0faa5,34,m, Vanuatu!!,,Android,Slow,Day,System Default,Medium,37,500,8,Cart → Checkout,!!Change language!!,745,"Dropdown, Menu",  Theme:Minimalist  ,BAD,Card-based,Hamburger Menu,Warm Tones,Moderate,Compact,,Outlined,Progress Bar,Illustration,Expressive,Live workshops or webinars
730595ed-bec9-440e-824a-9fcd5f518985,25,Female,Philippines,,Android,Medium,day,,small,25,493,16,Feed → Post → Comments,Enable notifications,308,Sidebar,High Contrast Mode,Bad,Single-column,top menu,Warm Tones,Moderate,Standard,Square,Outlined,None,Illustration,Moderate,Group discussions
f2430198-fdf3-4b47-b131-d6034b6fea45,44,M,France,,Unknown,,day,Light,Small,23,560,27,Home → Profile,!!Change language!!,591,Chatbox,Background: Blue,BAD,grid,Top Menu,High Contrast,High,Spacious,Rounded,Outlined,,Text-only,Subtle,Flashcards and quizzes
50cf62e1-3484-4fc1-96df-899be2c959d7,43,,Spain,Mobile,ios,SLOW,,light,Medium,50,155,53,Cart → Checkout,Reduce animations,390,", Dropdown",Background: Blue,Bad,grid,Gesture-based,Warm Tones,Custom,Standard,Floating,filled,,Illustration,,Flashcards and quizzes
0c7f9415-f924-4c44-b960-aa78710d92cd,28,m,Hungary,mobile,Android,,day,,Small,23,530,49,Home → Profile,Change language,804,Dropdown,High Contrast Mode,Bad,Grid,Hamburger Menu,BLUE DOMINANT,Minimal,Compact,Floating,Duotone,Spinner,Illustration,None,One-on-one tutoring
8eba454b-c49c-4c05-8e45-012649a76165,26,F,Liechtenstein,mobile,Android,Medium,,light,,8,82,92,Dashboard → Settings,Increase font size,239,", Button, Menu",Background: Blue,,Grid,Gesture-based,Pastel,,Compact,Rounded,Filled,Skeleton,Illustration,Subtle,
fff545df-8eba-4640-8790-f81e0493dd5c,59,f, Paraguay!!,Desktop,Unknown,Fast,Night,System Default,LARGE,12,590,87,Dashboard → Settings,Change language,351,"Dropdown, Button",Background: Blue,,Card-based,top menu,Pastel,,Spacious,Pill-shaped,Hand-drawn,Progress Bar,Modal,,Live workshops or webinars
e77843a7-00c5-4c5f-9d7b-165bf6521c45,28,,Djibouti,Tablet,macOS,,,System Default,Large,28,131,73,Home → Profile, dark mode ,357,Chatbox,Custom Font,BAD,grid,Tab Bar,BLUE DOMINANT,Moderate,Standard,Floating,Duotone,Spinner,Text-only,Moderate,Note-taking and summarizing
801bf1e8-8e8d-43fe-9cd8-4b2ca8d5ec96,31,m,French Southern Territories,Desktop,macOS,,,light,LARGE,25,59,64,Cart → Checkout,Change language,191,"Dropdown, Button, ",Background: Blue,Good,Single-column,Top Menu,High Contrast,Custom,Spacious,Pill-shaped,Outlined,Skeleton,Toast,Subtle,Note-taking and summarizing
2aeafd59-868e-4416-987d-876ef1c52b8b,-3,f,Malaysia,Tablet,Unknown,SLOW,day,Light,Small,5,561,61,,Dark mode,709,,  Theme:Minimalist  ,,Card-based,Tab Bar,Blue Dominant,High,Compact,Rounded,Outlined,Skeleton,Text-only,Expressive,Interactive tutorials
21f04d93-3dd1-469d-8f33-c676762f1cdb,21,Other,Israel,Mobile,Android,Fast,day,Light,small,62,392,12,,Dark mode,231,,High Contrast Mode,BAD,Single-column,Hamburger Menu,Pastel,High,Compact,Square,Outlined,Spinner,text only,,Interactive tutorials
2ee4e46f-9a17-46f1-a3bf-926b9b9e3d35,36,,Belgium,mobile,iOS,,NIGHT,Light,LARGE,40,570,49,Cart → Checkout,Dark mode,668,Dropdown,Theme: Minimalist,,List,Gesture-based,Pastel,High,Compact,,Outlined,,Text-only,Expressive,Problem-solving exercises
fa34011d-f047-4b02-ad2f-fd464c9c76bd,29,M,Czech Republic,Tablet,Windows,SLOW,Day,Light,small,25,379,73,Home → Profile,Reduce animations,814,,Background: Blue,,grid,Hamburger Menu,BLUE DOMINANT,Custom,Spacious,Square,Filled,Skeleton,text only,,Group discussions
b2d45465-4e87-400c-a38e-5de4767a43c5,33,,Saint Pierre and Miquelon,mobile,Android,SLOW,,System Default,,15,335,56,,Reduce animations,580,"Button, ",Background: Blue,Bad,Card-based,Hamburger Menu,Warm Tones,Minimal,Compact,Square,Filled,Skeleton,text only,Subtle,Live workshops or webinars
44bcab88-3c36-4364-81a8-548cfb996baa,50,Other,Yemen,Desktop,macOS,Slow,NIGHT,Light,,48,472,45,Home → Profile,Dark mode,771,Menu,Background: Blue,good,Grid,Gesture-based,Warm Tones,Minimal,Standard,Rounded,Outlined,Spinner,Text-only,,Flashcards and quizzes
e1901235-8c40-4e50-bad5-a33cad084cae,37,M, Djibouti!!,DESKTOP,Windows,Medium,Night,,LARGE,45,556,54,Feed → Post → Comments,Increase font size,877,,  Theme:Minimalist  ,Good,Single-column,Tab Bar,BLUE DOMINANT,Moderate,Spacious,,Duotone,Skeleton,Modal,Subtle,Live workshops or webinars
2464dcf4-4977-403a-8814-52e0151d06c5,49,M,Turkey,DESKTOP,macOS,,Night,light,Small,36,295,77,,Reduce animations,748,"Sidebar, Button, ",Theme: Minimalist,,,Gesture-based,BLUE DOMINANT,,compact,Rounded,Outlined,Spinner,Text-only,Subtle,Note-taking and summarizing
ef176829-9a1b-4874-8f57-6ead794d5a65,50,Other,Norfolk Island,Tablet,Windows,Medium,NIGHT,light,Large,32,70,95,Feed → Post → Comments,Change language,632,"Sidebar, Dropdown",Background: Blue,Good,List,top menu,Blue Dominant,High,compact,,Outlined,Skeleton,Toast,Expressive,Watch videos
36837569-3576-4ec4-91e8-b0f16b1e5519,58,Female, Guam!!,Mobile,ios,Medium,day,Light,,41,457,5,Cart → Checkout,Enable notifications,499,,High Contrast Mode,good,Card-based,Hamburger Menu,Blue Dominant,High,Standard,,Hand-drawn,Skeleton,Toast,Moderate,Group discussions
722cb0cc-01f9-48dc-98b8-eb134e47639f,26,F,Samoa,,Android,Fast,Day,Dark,Large,1,502,88,,Increase font size,307,Menu,Custom Font,good,Grid,top menu,Blue Dominant,Custom,Compact,,filled,Skeleton,Toast,Subtle,
ccb95254-ad28-4148-a41e-b84ab5a5dd5b,58,f,Iran,mobile,Windows,Slow,day,System Default,small,50,560,57,Feed → Post → Comments, dark mode ,207,"Sidebar, button, ",  Theme:Minimalist  ,Good,,Hamburger Menu,Warm Tones,Moderate,Compact,Rounded,Outlined,,Illustration,Moderate,Hands-on projects
0ad5ccdc-c404-4ed5-afe9-332c8b840db4,20,m,Botswana,DESKTOP,macOS,Medium,Day,System Default,LARGE,21,244,36,, dark mode ,510,,Background: Blue,good,Card-based,Top Menu,Warm Tones,Moderate,Spacious,,filled,Skeleton,Text-only,,One-on-one tutoring
23a1ac81-36f1-4180-90f5-4caf59c43377,42,,Thailand,mobile,iOS,SLOW,,Dark,Small,38,77,50,Home → Profile,Increase font size,818,Menu,Custom Font,Bad,,Tab Bar,Blue Dominant,Moderate,Standard,Floating,Duotone,None,Toast,None,Live workshops or webinars
9e0205d9-4759-4d9e-9bef-3b24d20efe0f,34,F,Mongolia,Mobile,ios,,Day,Light,Medium,11,123,99,Dashboard → Settings,!!Change language!!,100,"Button, Slider, Menu",Custom Font,Good,,Tab Bar,BLUE DOMINANT,High,Compact,,Hand-drawn,Skeleton,Text-only,,Interactive tutorials
5314de54-25ec-4e2d-92f1-07acf28cbf41,45,Other,Iran,Desktop,iOS,,,Light,Small,22,322,69,Dashboard → Settings, dark mode ,403,,Background: Blue,Bad,Grid,Tab Bar,Pastel,Moderate,Compact,Pill-shaped,Hand-drawn,Spinner,Illustration,Expressive,Note-taking and summarizing
c7373986-4aab-4c5e-8ec7-bb8a61e6a761,35,f,South Africa,Mobile,iOS,,,light,small,32,260,90,Home → Profile,Enable notifications,578,"Menu, Sidebar, Slider",Custom Font,,Card-based,Tab Bar,BLUE DOMINANT,Minimal,Compact,,filled,Progress Bar,Modal,Subtle,Flashcards and quizzes
7df82614-c04b-49b5-88d3-e06b80a678a3,60,m,Brazil,mobile,iOS,,Day,Light,Large,48,475,95,Dashboard → Settings,Increase font size,100,"Menu, Button, Sidebar",  Theme:Minimalist  ,good,Single-column,Tab Bar,Warm Tones,Moderate,Standard,Square,Hand-drawn,Skeleton,text only,Expressive,Group discussions
4b3f7e0b-7911-4b59-916c-6f09303d51d8,56,F,Nicaragua,DESKTOP,ios,,,,Large,48,253,66,,Dark mode,375,"Dropdown, Chatbox, button",Custom Font,BAD,,Top Menu,Warm Tones,Minimal,Compact,Rounded,filled,Skeleton,Modal,Subtle,Reading PDF
9ee39c81-93a9-4424-8d4b-8109f97463f8,57,f,New Zealand,mobile,Windows,SLOW,Day,System Default,Large,42,489,37,Cart → Checkout,Dark mode,553,,Theme: Minimalist,Good,List,Tab Bar,Warm Tones,High,Compact,,Outlined,None,text only,Expressive,Note-taking and summarizing
b02a93fc-8a2f-4135-83d4-f04714cddc12,53,f,Bolivia,Desktop,Android,Medium,Night,light,Small,40,478,30,Dashboard → Settings, dark mode ,449,"Slider, button",Custom Font,Bad,,Top Menu,Blue Dominant,Moderate,Spacious,Pill-shaped,filled,None,Text-only,,Flashcards and quizzes
b22eb244-8aa8-48cb-a086-d3c259a948e8,51,M,Palestinian Territory,DESKTOP,Linux,,NIGHT,System Default,LARGE,33,479,78,Feed → Post → Comments, dark mode ,541,Slider,Theme: Minimalist,,grid,top menu,Blue Dominant,Custom,Spacious,,Duotone,,Text-only,,
c0eedddf-c64b-44b9-976c-b4c77449c81f,33,Other,Papua New Guinea,,ios,,day,System Default,,26,587,25,Home → Profile, dark mode ,464,"Button, Dropdown, Chatbox",  Theme:Minimalist  ,good,Grid,Top Menu,High Contrast,Moderate,Spacious,Floating,Filled,None,Toast,Moderate,One-on-one tutoring
7308ed0e-731a-40cd-b61b-28f710e8fd92,28,,Jamaica,Mobile,ios,,day,,Medium,32,198,36,Feed → Post → Comments,Change language,145,button,Background: Blue,Bad,Grid,Tab Bar,BLUE DOMINANT,Moderate,Compact,,filled,Skeleton,text only,Subtle,Group discussions
df61a6a7-6fab-425c-b413-d3939357f180,50,F,Saint Kitts and Nevis,mobile,Unknown,Slow,day,Light,LARGE,50,384,28,,!!Change language!!,677,Dropdown,High Contrast Mode,good,,Tab Bar,Monochrome,Custom,Compact,Rounded,Filled,None,Toast,None,Note-taking and summarizing
c218a229-4dec-42a5-8a09-70deed444288,59,,Russian Federation,,iOS,Fast,day,,LARGE,50,110,-2,Dashboard → Settings,Change language,155,"button, Chatbox",Custom Font,Bad,Single-column,Hamburger Menu,Warm Tones,,Compact,Floating,Duotone,None,Text-only,None,Reading PDF
d1af8d62-ccb2-4ddc-9418-8c78a660734c,49,F,Morocco,Mobile,Linux,Medium,Night,,Large,44,22,19,Home → Profile,!!Change language!!,312,"Slider, Dropdown, Menu",Background: Blue,Bad,,Hamburger Menu,BLUE DOMINANT,Moderate,Compact,Square,Filled,Skeleton,Text-only,Subtle,Reading PDF
